utc,irradiance,qualityflags,irradiancetype
2021-05-09 07:30:29.356530,-0.014849613393138462,2416017424,2
2021-05-09 07:31:19.355624,-0.016531145129873755,2416017424,2
2021-05-09 07:32:09.354739,-0.01722860470565744,2416017424,2
2021-05-09 07:32:59.353857,-0.0175132552452008,2416017424,2
2021-05-09 07:33:49.352965,-0.01640287368531817,2416017424,2
2021-05-09 07:34:39.352064,-0.014979748917431519,2416017424,2
2021-05-09 07:35:29.351179,-0.01388233070543618,2416017424,2
2021-05-09 07:36:19.350276,-0.011405996739149991,2416017424,2
2021-05-09 07:37:09.366023,-0.007602127105096452,2416017424,2
2021-05-09 07:37:59.365155,-0.00462598470572326,2416017424,2
2021-05-09 07:38:49.364231,-0.004867929688530756,2416017424,2
2021-05-09 07:39:39.363354,-0.008216731718966752,2416017424,2
2021-05-09 07:40:29.362453,-0.011416284956931744,2416017424,2
2021-05-09 07:41:19.361369,-0.012810087015002197,2416017424,2
2021-05-09 07:42:09.360574,-0.013495078956736581,268533840,3
2021-05-09 07:42:59.359761,-0.004552409941101152,268533840,3
2021-05-09 07:43:49.358813,0.043711397028985424,268533840,3
2021-05-09 07:51:19.350602,58.155575116325664,98386,0
2021-05-09 07:52:09.349688,55.62548643731042,65618,0
2021-05-09 07:52:59.348799,55.69107217886191,65618,0
2021-05-09 07:53:49.347859,55.28480491918719,65618,0
2021-05-09 07:54:39.346956,55.89645067977552,65618,0
2021-05-09 07:55:29.346047,52.42428087696229,65618,0
2021-05-09 07:56:19.345131,43.715198520963426,65618,0
2021-05-09 07:57:09.344224,42.40996310472363,65618,0
2021-05-09 07:57:59.343322,51.70756857580035,65618,0
2021-05-09 07:58:49.342391,54.95134850381566,65618,0
2021-05-09 07:59:39.341493,45.156320321274066,65618,0
2021-05-09 08:00:29.340579,34.78173727831145,65554,0
2021-05-09 08:01:19.339661,31.137843571923067,65554,0
2021-05-09 08:02:09.338744,34.84555407223118,65554,0
2021-05-09 08:02:59.337848,125.77370853764336,65554,0
2021-05-09 08:03:49.336921,451.2611748132415,65554,0
2021-05-09 08:04:39.336022,930.5484343937362,65554,0
2021-05-09 08:05:29.335111,1260.9182653888283,65554,0
2021-05-09 08:06:19.334178,1356.2132376470768,65554,0
2021-05-09 08:07:09.333258,1361.703136865482,65554,0
2021-05-09 08:07:59.332358,1361.6892868876816,65536,0
2021-05-09 08:08:49.331436,1361.6940884088344,65536,0
2021-05-09 08:09:39.330524,1361.6893566246974,65536,0
2021-05-09 08:10:29.329600,1361.6766047497804,65536,0
2021-05-09 08:11:19.328663,1361.6600754718706,65536,0
2021-05-09 08:12:09.327760,1361.64783905899,0,1
2021-05-09 08:12:59.343535,1361.6490354650089,0,1
2021-05-09 08:13:49.342599,1361.6698835560155,0,1
2021-05-09 08:14:39.341687,1361.7002198123125,0,1
2021-05-09 08:15:29.340779,1361.7160558220835,0,1
2021-05-09 08:16:19.339855,1361.714556763321,0,1
2021-05-09 08:17:09.338931,1361.714952940039,0,1
2021-05-09 08:17:59.338053,1361.7227036188788,0,1
2021-05-09 08:18:49.337126,1361.7280497543638,0,1
2021-05-09 08:19:39.336232,1361.7267550709985,0,1
2021-05-09 08:20:29.335292,1361.7190116965378,0,1
2021-05-09 08:21:19.334377,1361.709391275938,0,1
2021-05-09 08:22:09.333431,1361.7116879230928,0,1
2021-05-09 08:22:59.332522,1361.7314272494252,0,1
2021-05-09 08:23:49.331596,1361.7578615457255,0,1
2021-05-09 08:24:39.330697,1361.7753634904952,0,1
2021-05-09 08:25:29.329786,1361.7709648887055,0,1
2021-05-09 08:26:19.328883,1361.7494124461084,0,1
2021-05-09 08:27:09.328005,1361.7305242826055,0,1
2021-05-09 08:27:59.327203,1361.7218255265059,0,1
2021-05-09 08:28:49.326267,1361.7174370877865,0,1
2021-05-09 08:29:39.325356,1361.7146827888414,0,1
2021-05-09 08:30:29.324432,1361.7147671018154,0,1
2021-05-09 08:31:19.323523,1361.7204977793708,0,1
2021-05-09 08:32:09.322610,1361.7357280451515,0,1
2021-05-09 08:32:59.321717,1361.7571185183094,0,1
2021-05-09 08:33:49.320770,1361.7754821740045,0,1
2021-05-09 08:34:39.319881,1361.780291176415,0,1
2021-05-09 08:35:29.318954,1361.7599502904704,0,1
2021-05-09 08:36:19.318043,1361.7193819636275,0,1
2021-05-09 08:37:09.317112,1361.6769295790248,65536,0
2021-05-09 08:37:59.316209,1361.6436927343407,65536,0
2021-05-09 08:38:49.315312,1361.6301291607656,65536,0
2021-05-09 08:39:39.314405,1361.640534319331,65600,0
2021-05-09 08:40:29.313481,1361.6659354656188,65600,0
2021-05-09 08:41:19.312597,1361.7291851787734,65616,0
2021-05-09 08:42:09.311683,1356.5504661146094,65618,0
2021-05-09 08:42:59.310796,1262.9893449170545,65618,0
2021-05-09 08:43:49.309706,935.3248885498517,65618,0
2021-05-09 08:44:39.308817,456.0706807590148,65618,0
2021-05-09 08:45:29.307904,127.66462137219992,65618,0
2021-05-09 08:46:19.307004,34.77197515214092,65618,0
2021-05-09 08:47:09.306102,30.94591290868031,65618,0
2021-05-09 08:47:59.305224,31.694490512698064,65618,0
2021-05-09 08:55:29.313956,-0.016198987466670495,2416017424,2
2021-05-09 08:56:19.312920,-0.016869244638503485,2416017424,2
2021-05-09 08:57:09.312172,-0.014858526944894724,2416017424,2
2021-05-09 08:57:59.311303,-0.01113602731717003,2416017424,2
2021-05-09 08:58:49.310254,-0.009604222046659094,2416017424,2
2021-05-09 08:59:39.309521,-0.011776882069682734,2416017424,2
2021-05-09 09:00:29.308634,-0.014478716799831363,2416017424,2
2021-05-09 09:01:19.307602,-0.015913198873221752,2416017424,2
2021-05-09 09:02:09.306864,-0.016495042903164513,2416017424,2
2021-05-09 09:02:59.305990,-0.016537229447811053,2416017424,2
2021-05-09 09:03:49.304942,-0.017497423524918163,2416017424,2
2021-05-09 09:04:39.304192,-0.020057158881757565,2416017424,2
2021-05-09 09:05:29.303319,-0.02160775497643339,2416017424,2
2021-05-09 09:06:19.302279,-0.01949925270855585,2416017424,2
2021-05-09 09:07:09.301533,-0.015608262075822039,2416017424,2
2021-05-09 09:07:59.300644,-0.01432888863517371,2416017424,2
2021-05-09 09:08:49.299589,-0.01559423675182891,2416017424,2
2021-05-09 09:09:39.298830,-0.01488774371509018,2416017424,2
2021-05-09 09:10:29.297946,-0.011467823501301195,2416017424,2
2021-05-09 09:11:19.296900,-0.009370992468941144,2416017424,2
2021-05-09 09:12:09.296177,-0.010571375176135137,2416017424,2
2021-05-09 09:12:59.295271,-0.01298014053400124,2416017424,2
2021-05-09 09:13:49.294213,-0.013434110635199186,2416017424,2
2021-05-09 09:14:39.293457,-0.012068068593857315,268533776,2
2021-05-09 09:15:29.292561,-0.009461631163325842,268533840,3
2021-05-09 09:16:19.291502,0.04281907300006315,268533840,3
2021-05-09 09:17:09.290725,0.23848716818899646,268533840,3
2021-05-09 09:24:39.282515,37.419872211225865,98386,0
2021-05-09 09:25:29.281605,31.064304903000867,65618,0
2021-05-09 09:26:19.297344,34.94793710167383,65618,0
2021-05-09 09:27:09.296406,48.43189170260342,65618,0
2021-05-09 09:27:59.295520,64.46908658785355,65618,0
2021-05-09 09:28:49.294583,64.53990882763578,65618,0
2021-05-09 09:29:39.293677,53.61751612319657,65618,0
2021-05-09 09:30:29.292776,60.16608524597037,65618,0
2021-05-09 09:31:19.291840,81.74525622324637,65618,0
2021-05-09 09:32:09.290916,82.93080644280697,65618,0
2021-05-09 09:32:59.290021,58.761553070822096,65618,0
2021-05-09 09:33:49.289089,39.013756726567046,65554,0
2021-05-09 09:34:39.288203,34.7035237436962,65554,0
2021-05-09 09:35:29.287293,38.38760356278846,65554,0
2021-05-09 09:36:19.286356,127.16746808236259,65554,0
2021-05-09 09:37:09.285436,451.2156238555373,65554,0
2021-05-09 09:37:59.284554,930.4396233142479,65554,0
2021-05-09 09:38:49.283621,1260.854641701649,65554,0
2021-05-09 09:39:39.282711,1356.1162192618146,65554,0
2021-05-09 09:40:29.281799,1361.6358162714296,65554,0
2021-05-09 09:41:19.280868,1361.62972003768,65536,0
2021-05-09 09:42:09.279965,1361.6362975396855,65536,0
2021-05-09 09:42:59.279068,1361.647654236523,65536,0
2021-05-09 09:43:49.278132,1361.660067438968,65536,0
2021-05-09 09:44:39.277222,1361.67133105676,0,1
2021-05-09 09:45:29.276312,1361.6807888060523,0,1
2021-05-09 09:46:19.275382,1361.6881047130641,0,1
2021-05-09 09:47:09.274454,1361.693988705377,0,1
2021-05-09 09:47:59.273592,1361.7002865568259,0,1
2021-05-09 09:48:49.272640,1361.7090323000596,0,1
2021-05-09 09:49:39.271744,1361.7141919334479,0,1
2021-05-09 09:50:29.270818,1361.7024291481146,0,1
2021-05-09 09:51:19.269910,1361.678503092405,0,1
2021-05-09 09:52:09.268983,1361.666543722213,0,1
2021-05-09 09:52:59.268107,1361.673348276805,0,1
2021-05-09 09:53:49.267177,1361.6825639298522,0,1
2021-05-09 09:54:39.266279,1361.682181587078,0,1
2021-05-09 09:55:29.265356,1361.675166086021,0,1
2021-05-09 09:56:19.264440,1361.6760272484944,0,1
2021-05-09 09:57:09.263521,1361.698980806854,0,1
2021-05-09 09:57:59.262641,1361.7327748050245,0,1
2021-05-09 09:58:49.261706,1361.747544633998,0,1
2021-05-09 09:59:39.260809,1361.735826786192,0,1
2021-05-09 10:00:29.259907,1361.7122298275533,0,1
2021-05-09 10:01:19.258983,1361.6891368635827,0,1
2021-05-09 10:02:09.258043,1361.6778259306009,0,1
2021-05-09 10:02:59.257150,1361.6831787720648,0,1
2021-05-09 10:03:49.272935,1361.6974813629859,0,1
2021-05-09 10:04:39.272579,1361.710627542451,0,1
2021-05-09 10:05:29.271138,1361.715558654776,0,1
2021-05-09 10:06:19.270231,1361.7160091938065,0,1
2021-05-09 10:07:09.269171,1361.726381709669,0,1
2021-05-09 10:07:59.268404,1361.7454438906063,0,1
2021-05-09 10:08:49.267487,1361.753616413529,0,1
2021-05-09 10:09:39.266424,1361.7419072956775,65536,0
2021-05-09 10:10:29.265684,1361.7139873227834,65536,0
2021-05-09 10:11:19.264778,1361.684088219264,65536,0
2021-05-09 10:12:09.263705,1361.676933109583,65536,0
2021-05-09 10:12:59.262963,1361.6995217858448,65600,0
2021-05-09 10:13:49.262034,1361.7436732651586,65600,0
2021-05-09 10:14:39.260993,1361.934709446881,65616,0
2021-05-09 10:15:29.260239,1357.2347223194236,65618,0
2021-05-09 10:16:19.259328,1264.6523928681434,65618,0
2021-05-09 10:17:09.258270,938.2670862477173,65618,0
2021-05-09 10:17:59.257531,459.78618963616515,65618,0
2021-05-09 10:18:49.256612,130.81458182618124,65618,0
2021-05-09 10:19:39.255562,38.78435215091077,65618,0
2021-05-09 10:20:29.254813,43.26009539843328,65618,0
2021-05-09 10:27:59.246799,-0.008996276209163415,268533840,3
2021-05-09 10:28:49.245898,-0.01122524388167675,2416017424,2
2021-05-09 10:29:39.244848,-0.013253217690849414,2416017424,2
2021-05-09 10:30:29.244117,-0.01591721370375473,2416017424,2
2021-05-09 10:31:19.243233,-0.0157151565626935,2416017424,2
2021-05-09 10:32:09.242204,-0.011779381528910993,2416017424,2
2021-05-09 10:32:59.241483,-0.008702374347954461,2416017424,2
2021-05-09 10:33:49.240577,-0.007856838241661293,2416017424,2
2021-05-09 10:34:39.239549,-0.007345363064204523,2416017424,2
2021-05-09 10:35:29.238834,-0.007679141241082235,2416017424,2
2021-05-09 10:36:19.237944,-0.008993885923891954,2416017424,2
2021-05-09 10:37:09.236912,-0.00931783920533962,2416017424,2
2021-05-09 10:37:59.236175,-0.00861970817220559,2416017424,2
2021-05-09 10:38:49.235271,-0.008658322530693482,2416017424,2
2021-05-09 10:39:39.234234,-0.008800195726440897,2416017424,2
2021-05-09 10:40:29.233492,-0.007220823100966568,2416017424,2
2021-05-09 10:41:19.249256,-0.005488722254575985,2416017424,2
2021-05-09 10:42:09.248367,-0.005825514963093751,2416017424,2
2021-05-09 10:42:59.247471,-0.006389422815070242,2416017424,2
2021-05-09 10:43:49.246565,-0.0050714479711665966,2416017424,2
2021-05-09 10:44:39.245680,-0.003178577122421134,2416017424,2
2021-05-09 10:45:29.244776,-0.0030215628689364837,2416017424,2
2021-05-09 10:46:19.243862,-0.005492611738885832,2416017424,2
2021-05-09 10:47:09.242971,-0.009125319694813068,2416017424,2
2021-05-09 10:47:59.242067,-0.011364998635822493,268533840,3
2021-05-09 10:48:49.241152,-0.008015230702211353,268533840,3
2021-05-09 10:49:39.240245,0.04496029624156533,268533840,3
2021-05-09 10:57:09.232010,126.37389954569576,98386,0
2021-05-09 10:57:59.231104,33.51539160436438,65618,0
2021-05-09 10:58:49.230176,30.080726836997407,65618,0
2021-05-09 10:59:39.229275,34.66931436629946,65618,0
2021-05-09 11:00:29.228349,49.38426236805743,65618,0
2021-05-09 11:01:19.227429,67.71901838220757,65618,0
2021-05-09 11:02:09.226517,68.54558978928694,65618,0
2021-05-09 11:02:59.225619,55.59100832350848,65618,0
2021-05-09 11:03:49.224689,57.544824604748044,65618,0
2021-05-09 11:04:39.223769,72.51513704415648,65618,0
2021-05-09 11:05:29.222877,71.0309557957969,65618,0
2021-05-09 11:06:19.221956,54.790600740373414,65554,0
2021-05-09 11:07:09.221028,52.724287439194484,65554,0
2021-05-09 11:07:59.220119,77.56146527180151,65554,0
2021-05-09 11:08:49.219204,141.71225389627034,65554,0
2021-05-09 11:09:39.218306,314.32319517236687,65554,0
2021-05-09 11:10:29.217377,659.9380282920505,65554,0
2021-05-09 11:11:19.216474,1058.8510118482081,65554,0
2021-05-09 11:12:09.215559,1298.39110652615,65554,0
2021-05-09 11:12:59.214673,1359.5323196565307,65554,0
2021-05-09 11:13:49.213750,1361.758958725722,65536,0
2021-05-09 11:14:39.212837,1361.7511312867825,65536,0
2021-05-09 11:15:29.211914,1361.7505951221876,65536,0
2021-05-09 11:16:19.211003,1361.7522086606684,65536,0
2021-05-09 11:17:09.226567,1361.7526684397476,65536,0
2021-05-09 11:17:59.225518,1361.745807270591,0,1
2021-05-09 11:18:49.224910,1361.7260495400349,0,1
2021-05-09 11:19:39.224001,1361.6970709600087,0,1
2021-05-09 11:20:29.222958,1361.6706610809315,0,1
2021-05-09 11:21:19.222186,1361.6528753776738,0,1
2021-05-09 11:22:09.221110,1361.6419501335529,0,1
2021-05-09 11:22:59.220044,1361.638007879615,0,1
2021-05-09 11:23:49.219455,1361.6453226898823,0,1
2021-05-09 11:24:39.218537,1361.6600984161319,0,1
2021-05-09 11:25:29.217310,1361.6700042018906,0,1
2021-05-09 11:26:19.216708,1361.6743996103842,0,1
2021-05-09 11:27:09.215631,1361.684655494225,0,1
2021-05-09 11:27:59.214747,1361.702673799194,0,1
2021-05-09 11:28:49.213980,1361.7187419727347,0,1
2021-05-09 11:29:39.213084,1361.7289569089794,0,1
2021-05-09 11:30:29.211848,1361.7388705454591,0,1
2021-05-09 11:31:19.211246,1361.7482074101836,0,1
2021-05-09 11:32:09.210163,1361.746850267947,0,1
2021-05-09 11:32:59.209121,1361.7279698541488,0,1
2021-05-09 11:33:49.208515,1361.6946797298403,0,1
2021-05-09 11:34:39.207594,1361.6652510991591,0,1
2021-05-09 11:35:29.206381,1361.663647779523,0,1
2021-05-09 11:36:19.205772,1361.6810361358876,0,1
2021-05-09 11:37:09.204692,1361.681729196648,0,1
2021-05-09 11:37:59.203651,1361.6553016128348,0,1
2021-05-09 11:38:49.203047,1361.6187412204258,0,1
2021-05-09 11:39:39.202148,1361.591135036761,0,1
2021-05-09 11:40:29.200925,1361.5882836683184,0,1
2021-05-09 11:41:19.200327,1361.6090971801143,0,1
2021-05-09 11:42:09.199236,1361.6358460716208,0,1
2021-05-09 11:42:59.198180,1361.6496077253582,65536,0
2021-05-09 11:43:49.197580,1361.63637643548,65536,0
2021-05-09 11:44:39.196677,1361.611726942209,65536,0
2021-05-09 11:45:29.195617,1361.6143498686338,65536,0
2021-05-09 11:46:19.194846,1361.6498336103634,65600,0
2021-05-09 11:47:09.193770,1361.527187503329,65616,0
2021-05-09 11:47:59.192747,1345.027486859329,65618,0
2021-05-09 11:48:49.192145,1259.9100197574585,65618,0
2021-05-09 11:49:39.191230,1036.8717784041753,65618,0
2021-05-09 11:50:29.190198,668.9371016298571,65618,0
2021-05-09 11:51:19.189453,294.93563918044924,65618,0
2021-05-09 11:52:09.188377,84.71772068911528,65618,0
2021-05-09 11:52:59.204043,34.43574109803858,65618,0
2021-05-09 11:53:49.203300,36.7996387008171,65618,0
2021-05-09 12:01:19.195319,-0.01537454745774237,268533776,2
2021-05-09 12:02:09.194239,-0.015024611372721933,2416017424,2
2021-05-09 12:02:59.193379,-0.011772033233475284,2416017424,2
2021-05-09 12:03:49.192651,-0.008869463333357452,2416017424,2
2021-05-09 12:04:39.191782,-0.006795729084011576,2416017424,2
2021-05-09 12:05:29.190711,-0.006367739976149999,2416017424,2
2021-05-09 12:06:19.189991,-0.008618319440253807,2416017424,2
2021-05-09 12:07:09.188934,-0.009799231525621092,2416017424,2
2021-05-09 12:07:59.204706,-0.007229229938195692,2416017424,2
2021-05-09 12:08:49.203969,-0.0049230737444399455,2416017424,2
2021-05-09 12:09:39.203094,-0.006263903300945387,2416017424,2
2021-05-09 12:10:29.202035,-0.008131287859208467,2416017424,2
2021-05-09 12:11:19.201306,-0.007355200176430326,2416017424,2
2021-05-09 12:12:09.200244,-0.007699894542400579,2416017424,2
2021-05-09 12:12:59.199369,-0.012380416775683722,2416017424,2
2021-05-09 12:13:49.198628,-0.016861776759544908,2416017424,2
2021-05-09 12:14:39.197744,-0.01709783519272592,2416017424,2
2021-05-09 12:15:29.196855,-0.014809237806217878,2416017424,2
2021-05-09 12:16:19.195954,-0.012268143465012045,2416017424,2
2021-05-09 12:17:09.194892,-0.010171811464979945,2416017424,2
2021-05-09 12:17:59.193994,-0.008919218884814391,2416017424,2
2021-05-09 12:18:49.193258,-0.008700074730272216,2416017424,2
2021-05-09 12:19:39.192362,-0.009852073457703345,2416017424,2
2021-05-09 12:20:29.191284,-0.012785370471072836,268533776,2
2021-05-09 12:21:19.190552,-0.015702944049756314,268533840,3
2021-05-09 12:22:09.189470,-0.013605499854315426,268533840,3
2021-05-09 12:22:59.188580,0.025541858668768992,268533840,3
2021-05-09 12:30:29.197150,127.48081669648343,98386,0
2021-05-09 12:31:19.196416,35.02999838237536,65618,0
2021-05-09 12:32:09.195322,31.70444356498362,65618,0
2021-05-09 12:32:59.194592,36.22049385319122,65618,0
2021-05-09 12:33:49.193667,48.39120119266752,65618,0
2021-05-09 12:34:39.192773,59.661968817168464,65618,0
2021-05-09 12:35:29.191674,55.37802609124703,65618,0
2021-05-09 12:36:19.190931,43.10626040971862,65618,0
2021-05-09 12:37:09.189841,40.855529790957775,65618,0
2021-05-09 12:37:59.188936,45.71051164255739,65618,0
2021-05-09 12:38:49.188193,44.709551080933196,65618,0
2021-05-09 12:39:39.203969,44.953786565791816,65554,0
2021-05-09 12:40:29.202885,66.1633632667236,65554,0
2021-05-09 12:41:19.202138,139.01206763155702,65554,0
2021-05-09 12:42:09.201039,329.1574234038598,65554,0
2021-05-09 12:42:59.200327,654.8720971741403,65554,0
2021-05-09 12:43:49.199392,1003.0962193749953,65554,0
2021-05-09 12:44:39.198498,1240.9294505665946,65554,0
2021-05-09 12:45:29.197417,1341.1053193828059,65554,0
2021-05-09 12:46:19.196659,1361.4829617399332,65554,0
2021-05-09 12:47:09.195563,1361.7469616642563,65536,0
2021-05-09 12:47:59.194680,1361.749690937893,65536,0
2021-05-09 12:48:49.193919,1361.7380557538843,65536,0
2021-05-09 12:49:39.193018,1361.713218910369,65536,0
2021-05-09 12:50:29.192103,1361.695004668127,65536,0
2021-05-09 12:51:19.191184,1361.6942372871488,65536,0
2021-05-09 12:52:09.190093,1361.7084474719427,0,1
2021-05-09 12:52:59.189200,1361.728600061465,0,1
2021-05-09 12:53:49.188450,1361.7397471860584,0,1
2021-05-09 12:54:39.187546,1361.7384926822758,0,1
2021-05-09 12:55:29.203118,1361.7390207460846,0,1
2021-05-09 12:56:19.202370,1361.752149413318,0,1
2021-05-09 12:57:09.201272,1361.7754829553419,0,1
2021-05-09 12:57:59.200570,1361.8016148979927,0,1
2021-05-09 12:58:49.199634,1361.8248713864032,0,1
2021-05-09 12:59:39.198740,1361.8420050519394,0,1
2021-05-09 13:00:29.197652,1361.8505067976728,0,1
2021-05-09 13:01:19.196918,1361.8500478190379,0,1
2021-05-09 13:02:09.195814,1361.8438351960542,0,1
2021-05-09 13:02:59.194917,1361.838006769098,0,1
2021-05-09 13:03:49.194156,1361.838416337388,0,1
2021-05-09 13:04:39.193253,1361.8429230538359,0,1
2021-05-09 13:05:29.192183,1361.8436100716112,0,1
2021-05-09 13:06:19.191426,1361.838406742785,0,1
2021-05-09 13:07:09.190341,1361.8309942580624,0,1
2021-05-09 13:07:59.189644,1361.8264036473226,0,1
2021-05-09 13:08:49.188696,1361.8296841673578,0,1
2021-05-09 13:09:39.187811,1361.8331918238569,0,1
2021-05-09 13:10:29.186721,1361.8178934614707,0,1
2021-05-09 13:11:19.202033,1361.7832435084674,0,1
2021-05-09 13:12:09.201103,1361.748757052285,0,1
2021-05-09 13:12:59.200194,1361.7272970604563,0,1
2021-05-09 13:13:49.199297,1361.7182391296628,0,1
2021-05-09 13:14:39.198382,1361.716104679351,0,1
2021-05-09 13:15:29.197482,1361.7165757732525,65536,0
2021-05-09 13:16:19.196556,1361.718696481522,65536,0
2021-05-09 13:17:09.195654,1361.7238052325256,65536,0
2021-05-09 13:17:59.194731,1361.7318076998545,65536,0
2021-05-09 13:18:49.193841,1361.7390955868207,65600,0
2021-05-09 13:19:39.192927,1361.7479833281616,65600,0
2021-05-09 13:20:29.192025,1357.0431984512645,65616,0
2021-05-09 13:21:19.191112,1268.319578228865,65618,0
2021-05-09 13:22:09.190248,952.2219811192771,65618,0
2021-05-09 13:22:59.189345,480.81376109737266,65618,0
2021-05-09 13:23:49.188471,146.09564742335573,65618,0
2021-05-09 13:24:39.187574,41.37283347739537,65618,0
2021-05-09 13:25:29.186675,31.766096246206665,65618,0
2021-05-09 13:26:19.185778,34.22417046622689,65618,0
2021-05-09 13:27:09.201845,44.88654016038416,65618,0
2021-05-09 13:34:39.193842,-0.01782890914995868,2416017424,2
2021-05-09 13:35:29.192971,-0.016145729090462774,2416017424,2
2021-05-09 13:36:19.192081,-0.012426008024783138,2416017424,2
2021-05-09 13:37:09.191180,-0.009181472312885528,2416017424,2
2021-05-09 13:37:59.190311,-0.008235176872959741,2416017424,2
2021-05-09 13:38:49.189424,-0.009588104708385961,2416017424,2
2021-05-09 13:39:39.188536,-0.011535448421004766,2416017424,2
2021-05-09 13:40:29.187666,-0.01229247237944975,2416017424,2
2021-05-09 13:41:19.186779,-0.01274786998002319,2416017424,2
2021-05-09 13:42:09.185874,-0.01451379438820333,2416017424,2
2021-05-09 13:42:59.201752,-0.01626342460211215,2416017424,2
2021-05-09 13:43:49.200845,-0.016990240586187297,2416017424,2
2021-05-09 13:44:39.199966,-0.017988645566634424,2416017424,2
2021-05-09 13:45:29.199068,-0.01879048188328669,2416017424,2
2021-05-09 13:46:19.198168,-0.018858106140552423,2416017424,2
2021-05-09 13:47:09.197255,-0.020607336996604254,2416017424,2
2021-05-09 13:47:59.196383,-0.02381952712003925,2416017424,2
2021-05-09 13:48:49.195471,-0.024250514373654827,2416017424,2
2021-05-09 13:49:39.194602,-0.021672831383132224,2416017424,2
2021-05-09 13:50:29.193720,-0.020027450727043632,2416017424,2
2021-05-09 13:51:19.192815,-0.019513581912411614,2416017424,2
2021-05-09 13:52:09.191876,-0.01797194397244474,2416017424,2
2021-05-09 13:52:59.190978,-0.016170691604704683,2416017424,2
2021-05-09 13:53:49.190063,-0.015390636365828483,268533840,3
2021-05-09 13:54:39.189174,-0.008731780838501582,268533840,3
2021-05-09 13:55:29.188245,0.02559668105756231,268533840,3
2021-05-09 14:02:59.196776,420.32955799719065,98386,0
2021-05-09 14:03:49.195849,135.22411678014154,65618,0
2021-05-09 14:04:39.194957,58.608206804501584,65618,0
2021-05-09 14:05:29.194026,51.08976584031167,65618,0
2021-05-09 14:06:19.193117,41.9212820667056,65618,0
2021-05-09 14:07:09.192112,34.36648784978308,65618,0
2021-05-09 14:07:59.191212,31.195784067880297,65618,0
2021-05-09 14:08:49.190295,30.0256163103843,65618,0
2021-05-09 14:09:39.189374,30.0040304470764,65618,0
2021-05-09 14:10:29.188461,31.231685560780363,65618,0
2021-05-09 14:11:19.187550,32.3864434029241,65618,0
2021-05-09 14:12:09.186614,32.44484436389215,65618,0
2021-05-09 14:12:59.185719,34.35609769482405,65554,0
2021-05-09 14:13:49.201571,46.32800214564123,65554,0
2021-05-09 14:14:39.200655,141.56621974867537,65554,0
2021-05-09 14:15:29.199738,454.289792700446,65554,0
2021-05-09 14:16:19.198841,916.4085168460466,65554,0
2021-05-09 14:17:09.197918,1245.7693183669555,65554,0
2021-05-09 14:17:59.197004,1350.2483761116164,65554,0
2021-05-09 14:18:49.195997,1360.9450065881306,65554,0
2021-05-09 14:19:39.195218,1361.6933645696101,65554,0
2021-05-09 14:20:29.194263,1361.6848448842597,65536,0
2021-05-09 14:21:19.193324,1361.6954588689796,65536,0
2021-05-09 14:22:09.192400,1361.703929668797,65536,0
2021-05-09 14:22:59.191499,1361.7094020443835,65536,0
2021-05-09 14:23:49.190589,1361.7202515296513,65536,0
2021-05-09 14:24:39.189683,1361.7393008351444,0,1
2021-05-09 14:25:29.188744,1361.7644735230974,0,1
2021-05-09 14:26:19.187844,1361.785404761289,0,1
2021-05-09 14:27:09.186916,1361.7853902649433,0,1
2021-05-09 14:27:59.186018,1361.7640236446696,0,1
2021-05-09 14:28:49.185107,1361.7362428864003,0,1
2021-05-09 14:29:39.200866,1361.7119561710647,0,1
2021-05-09 14:30:29.199868,1361.6970457658333,0,1
2021-05-09 14:31:19.199041,1361.7000383948,0,1
2021-05-09 14:32:09.198104,1361.7256159760084,0,1
2021-05-09 14:32:59.197221,1361.7622222298085,0,1
2021-05-09 14:33:49.196290,1361.7895905298062,0,1
2021-05-09 14:34:39.195404,1361.7965671062636,0,1
2021-05-09 14:35:29.194475,1361.7822779038463,0,1
2021-05-09 14:36:19.193589,1361.7619452742956,0,1
2021-05-09 14:37:09.192660,1361.758955531752,0,1
2021-05-09 14:37:59.191756,1361.771396746874,0,1
2021-05-09 14:38:49.190830,1361.7766848287604,0,1
2021-05-09 14:39:39.189927,1361.7641638212963,0,1
2021-05-09 14:40:29.189017,1361.7400535754468,0,1
2021-05-09 14:41:19.187686,1361.7205814272847,0,1
2021-05-09 14:42:09.187191,1361.7202961918465,0,1
2021-05-09 14:42:59.186218,1361.7390524451166,0,1
2021-05-09 14:43:49.185452,1361.771083879965,0,1
2021-05-09 14:44:39.184367,1361.802070145342,0,1
2021-05-09 14:45:29.200113,1361.80504238119,0,1
2021-05-09 14:46:19.199208,1361.778581028837,0,1
2021-05-09 14:47:09.198274,1361.7507921846977,0,1
2021-05-09 14:47:59.197399,1361.7405132810384,0,1
2021-05-09 14:48:49.196475,1361.750534398519,65536,0
2021-05-09 14:49:39.195574,1361.7692710672181,65536,0
2021-05-09 14:50:29.194654,1361.775678802627,65536,0
2021-05-09 14:51:19.193745,1361.767156087341,65536,0
2021-05-09 14:52:09.192829,1361.7611304370714,65600,0
2021-05-09 14:52:59.191929,1361.8015677512637,65616,0
2021-05-09 14:53:49.191003,1356.6113905164461,65618,0
2021-05-09 14:54:39.190100,1263.0443599324117,65618,0
2021-05-09 14:55:29.189170,935.3754836971789,65618,0
2021-05-09 14:56:19.188274,456.1174832987269,65618,0
2021-05-09 14:57:09.187353,127.69454780506663,65618,0
